title,author,published_date,published_date_precision,link,clean_url,excerpt,summary,rights,rank,topic,country,language,authors,media,is_opinion,twitter_account,_score,_id
Πόλεμος στην Ουκρανία: Πρώτη επίσημη επαφή μεταξύ υψηλόβαθμων αξιωματούχων ΗΠΑ και Ρωσίας,Tο Ποντίκι Web,2022-03-16 15:23:26,full,https://www.topontiki.gr/2022/03/16/polemos-stin-oukrania-proti-episimi-epafi-metaxi-ipsilovathmon-axiomatouchon-ipa-ke-rosias,topontiki.gr,"Ήταν η πρώτη επίσημη επαφή υψηλού επιπέδου μεταξύ αξιωματούχων των ΗΠΑ και της Ρωσίας μετά την εισβολή στην Ουκρανία, στις 24 Φεβρουαρίου","Ο σύμβουλος Εθνικής Ασφάλειας του Λευκού Οίκου Τζέικ Σάλιβαν μίλησε σήμερα με τον Νικολάι Πατρούσεφ, τον γραμματέα του Συμβουλίου Ασφαλείας της Ρωσίας και τον προειδοποίησε για τις συνέπειες που θα είχε «τυχόν απόφαση του Κρεμλίνου να χρησιμοποιήσει χημικά ή βιολογικά όπλα στην Ουκρανία».
Αυτή ήταν η πρώτη επίσημη επαφή υψηλού επιπέδου μεταξύ αξιωματούχων των ΗΠΑ και της Ρωσίας μετά την εισβολή στην Ουκρανία, στις 24 Φεβρουαρίου.
Σύμφωνα με τον Λευκό Οίκο, ο Σάλιβαν είπε στον στρατηγό Πατρούσεφ ότι «αν η Ρωσία σοβαρολογεί στο θέμα της διπλωματίας, τότε πρέπει να σταματήσει τις επιθέσεις στις ουκρανικές πόλεις».",topontiki.gr,88862,news,GR,el,['Tο Ποντίκι Web'],https://www.topontiki.gr/wp-content/uploads/2022/03/us-russia-new.jpg,False,@topontiki,26.68102,8bf4307009b8d39e719dce62a2fda72c
Προειδοποίηση Ουάσινγκτον σε Μόσχα: Μην χρησιμοποιήσετε χημικά ή βιολογικά όπλα στην Ουκρανία,The Lifo Team,2022-03-16 21:05:58,full,https://www.lifo.gr/now/world/proeidopoiisi-oyasingkton-se-mosha-min-hrisimopoiisete-himika-i-biologika-opla-stin,lifo.gr,Συνομιλία των συμβούλων Εθνικής Ασφάλειας των δύο χωρών,"Συνομιλία των συμβούλων Εθνικής Ασφάλειας των δύο χωρών Η Ουάσινγκτον προειδοποίησε τη Μόσχα να μην χρησιμοποιήσει χημικά ή βιολογικά όπλα στον πόλεμο στην Ουκρανία. Ο σύμβουλος Εθνικής Ασφάλειας του Λευκού Οίκου, σε επικοινωνία με τον Ρώσο ομόλογό του, Νικολάι Πατρούσεφ, προειδοποίησε για τις συνέπειες και τις επιπλοκές «όποιας πιθανής απόφασης της Μόσχας να χρησιμοποιήσει χημικά ή βιολογικά όπλα στην Ουκρανία». Η προειδοποίηση αυτή αποτυπώνει τις εντεινόμενες ανησυχίες στην Ουάσινγκτον ότι οι Ρώσοι, μπορεί να καταφύγουν σε όπλα μαζικής καταστροφής.",lifo.gr,26378,world,GR,el,['The Lifo Team'],https://www.lifo.gr/sites/default/files/styles/facebook_with_logo/public/articles/2022-03-16/kiev.jpg?itok=V7oTpjvx,False,@lifomag,27.474176,a51a98d518d87866b764749a1f886dd5
Πόλεμος στην Ουκρανία / Βρήκαμε νέα πειστήρια εμπλοκής των ΗΠΑ σε στρατιωτικά βιολογικά πειράματα λένε οι Ρώσοι,Θανάσης Καρτερός,2022-03-18 08:31:06,full,https://www.avgi.gr/diethni/410514_brikame-nea-peistiria-emplokis-ton-ipa-se-stratiotika-biologika-peiramata-lene-oi,avgi.gr,Έκτακτη συνεδρίαση του Συμβουλίου Ασφαλείας ζητά η Μόσχα - Κατά το Tass βρέθηκαν περισσότερα ντοκουμέντα για αμερικανική εμπλοκή σε έρευνες για βιολογικά όπλα,ΠΟΛΙΤΙΚΗΟΙΚΟΝΟΜΙΑΚΟΙΝΩΝΙΑΔΙΕΘΝΗΤΕΧΝΕΣΑΘΛΗΤΙΚΑΕΝΘΕΤΑVIVEREΓΝΩΜΕΣ Αυγή Newsroom Twitter Έκτακτη συνεδρίαση του Συμβουλίου Ασφαλείας ζητά η Μόσχα - Κατά το Tass βρέθηκαν περισσότερα ντοκουμέντα για αμερικανική εμπλοκή σε έρευνες για βιολογικά όπλαΣε ανάρτησή του το ρωσικό πρακτορείο ειδήσεων TASS αναφέρει την Παρασκευή ότι οι ρωσικές δυνάμεις που επιχειρούν στην Ουκρανία εντόπισαν νέα ντοκουμέντα και πειστήρια που επιβεβαιώνουν ότι το αμερικανικό Πεντάγωνο εμπλέκεται στη χρηματοδότηση στρατιωτικών βιολογικών πρότζεκτ στην χώρα.,avgi.gr,60193,news,GR,el,"['Θανάσης Καρτερός', 'Πέτρος Κατσάκος', 'Όλγα Στέφου', 'Ανδρέας Πετρόπουλος']",https://www.avgi.gr/sites/default/files/styles/og_image/public/2022-03/nebeznya.jpg?itok=uJQrdk9J,False,@AvgiOnline,27.341824,1d149a6d7525447e6ac2402b1bd10b23
"Πούτιν: Έτσι θα σταματήσει ο πόλεμος, οι ΗΠΑ στήριξαν δημιουργία βιολογικών όπλων στην Ουκρανία",Newsroom,2022-03-18 09:11:23,full,https://www.newsbomb.gr/kosmos/story/1294741/poytin-etsi-tha-stamatisei-o-polemos-oi-hpa-stirixan-dimioyrgia-viologikon-oplon-stin-oykrania,newsbomb.gr,Ο Βλαντιμίρ Πούτιν περιέγραψε στον Ρετζέπ Ταγίπ Ερντογάν τι ζητά η Ρωσία για να σταματήσει ο πόλεμος στην Ουκρανία,"Ο Βλαντιμίρ Πούτιν περιέγραψε στον Ρετζέπ Ταγίπ Ερντογάν τι ζητά η Ρωσία για να σταματήσει ο πόλεμος στην Ουκρανία AP PHOTO Ο Βλαντιμίρ Πούτιν περιέγραψε στον Ρετζέπ Ταγίπ Ερντογάν τι ζητά η Ρωσία για να σταματήσει ο πόλεμος στην Ουκρανία - Επιμένει και για τα βιολογικά εργαστήρια στην Ουκρανία Τις θέσεις της Ρωσίας προκειμένου να μπει ένα τέλος στον πόλεμο στην Ουκρανία αποκάλυψε στο BBC ο σύμβουλος του Τούρκου προέδρου, Ιμπραήμ Καλίν, μετά την τηλεφωνική επικοινωνία που είχαν την Πέμπτη ο Βλαντιμίρ Πούτιν με τον Ρετζέπ Ταγίπ Ερντογάν.",newsbomb.gr,32083,news,GR,el,['Newsroom'],https://nb.bbend.net/media/news/2022/03/18/1294741/facebook/facebookputin-rosia.jpg,False,@newsbombgr,29.384287,8fab1ccece0fb858b80e98946754f28e
Μόσχα: Βρήκαμε νέα πειστήρια εμπλοκής των ΗΠΑ σε στρατιωτικά βιολογικά πειράματα στην Ουκρανία,Newsroom,2022-03-18 10:14:28,full,https://www.documentonews.gr/article/mosxa-vrikame-nea-peistiria-emplokis-ton-hpa-se-stratiotika-viologika-peiramata-stin-oykrania,documentonews.gr,"Έκτακτη συνεδρίαση του Συμβουλίου Ασφαλείας ζητά η Μόσχα, καθώς σύμφωνα με το επίσημο ρωσικό πρακτορείο Tass βρέθηκαν περισσότερα στοιχεία στην Ουκρανία για αμερικανική εμπλοκή σε έρευνες για…","Έκτακτη συνεδρίαση του Συμβουλίου Ασφαλείας ζητά η Μόσχα, καθώς σύμφωνα με το επίσημο ρωσικό πρακτορείο Tass βρέθηκαν περισσότερα στοιχεία στην Ουκρανία για αμερικανική εμπλοκή σε έρευνες για βιολογικά όπλα.
Σε ανάρτησή του το ρωσικό πρακτορείο ειδήσεων TASS αναφέρει ότι οι ρωσικές δυνάμεις που επιχειρούν στην Ουκρανία εντόπισαν νέα στοιχεία και πειστήρια που επιβεβαιώνουν ότι το αμερικανικό Πεντάγωνο εμπλέκεται στη χρηματοδότηση στρατιωτικών βιολογικών πρότζεκτ στην χώρα.
«Στελέχη αυτών των βιολογικών όπλων δημιουργήθηκαν στην Ουκρανία», είπε ο επικεφαλής της ρωσικής υπηρεσίας προστασίας από ραδιολογικές, χημικές και βιολογικές απειλές, Ίγκορ Κιρίλοφ, ο οποίος επέδειξε έγγραφο που φέρεται να επιβεβαιώνει «άμεση εμπλοκή του Πενταγώνου στην χρηματοδότηση στρατιωτικών βιολογικών πρότζεκτ στην Ουκρανία», με ημερομηνία 6 Μαρτίου 2015.",documentonews.gr,175110,news,GR,el,[],https://www.documentonews.gr/wp-content/uploads/2022/03/rusia_united_nations.jpg,False,@documentonews,27.37871,de60bb42717f9f71fa62e7a5ad59ecca
Δημοσιογράφος πετάχτηκε έξω ρωτώντας για τα βιολογικά εργαστήρια στην Ουκρανία,iskra,2022-03-19 07:56:33,full,https://iskra.gr/dimosiografos-petachtike-exo-rotontas-gia-ta-viologika-ergastiria-stin-oukrania,iskra.gr,Η Dilyana Gaytandzhieva είναι μία μαχητική δημοσιογράφος η οποία 4 χρόνια πριν «εκτοξεύτηκε» έξω από το Ευρωκοινοβούλιο όταν έκανε «ακατάλληλες» ερωτήσεις για τα αμερικανικά βιολογικά εργαστήρια στην…,"Η Dilyana Gaytandzhieva είναι μία μαχητική δημοσιογράφος η οποία 4 χρόνια πριν «εκτοξεύτηκε» έξω από το Ευρωκοινοβούλιο όταν έκανε «ακατάλληλες» ερωτήσεις για τα αμερικανικά βιολογικά εργαστήρια στην Ουκρανία.
Μάλιστα τα αμερικανικά ΜΜΕ έλεγαν πως διαδίδει «fake news».
Έτσι δουλεύει η «Δημοκρατία». Μόνο ότι μας συμφέρει διαδίδεται. ΕΤΙΚΕΤΕΣΒΙΟΛΟΓΙΚΑ ΕΡΓΑΣΤΗΡΙΑΔΗΜΟΣΙΟΓΡΑΦΟΣΗΠΑΟΥΚΡΑΝΙΑ",iskra.gr,381545,news,GR,el,['iskra'],https://iskra.gr/wp-content/uploads/2022/03/372740813.jpg,False,@iskranews,28.431976,1eaf827c5e6c89b066bb5ff0eeaa5c65
Πόλεμος στην Ουκρανία: Θεωρία συνωμοσίας για εργαστήρια βιολογικών όπλων «πέρασε» από το QAnon στο Fox News,Radiotileoptiki S.A,2022-03-20 16:41:00,full,https://www.ethnos.gr/World/article/199964/polemossthnoykraniatheoriasynomosiasgiaergasthriabiologikonoplonperaseapotoqanonstofoxnews,ethnos.gr,Η συνεχής ανατροφοδότηση της ρωσικής προπαγάνδας περιλαμβάνει τον Τάκερ Κάρλσον του Fox News και ισχυρισμούς για χρηματοδότηση των ΗΠΑ εργαστηρίων βιολογικών όπλων στην Ουκρανία,"Η προώθηση από τα αμερικανικά δεξιά μέσα ενημέρωσης μιας θεωρίας συνωμοσίας σχετικά με την ύπαρξη εγκαταστάσεων βιολογικής έρευνας στην Ουκρανία που κάλυπτουν ένα μυστικό πρόγραμμα βιολογικών όπλων, έχει πλέον λάβει τεράστια έκταση αφού από ένα περιθωριακό κανάλι του QAnon «πέρασε» απευθείας στο Fox News και τον Ντόναλντ Τραμπ Τζούνιορ.Όπως αναφέρει δημοσίευμα του Guardian, η ρωσική μηχανή προπαγάνδας έχει ασχοληθεί τόσο πολύ με την παραπληροφόρηση για την εισβολή στην Ουκρανία, που δίνει εντολή ακόμη και στη ρωσική τηλεόραση να μεταδώσει έναν από τους μεγαλύτερους υποστηρικτές της θεωρίας των βιολογικών όπλων: τον Τάκερ Κάρλσον του Fox News.",ethnos.gr,27035,news,GR,el,"['Radiotileoptiki S.A', 'Open Digital Group']",https://cdn.ethnos.gr/wtmrk/a58cb3db-c058-42ec-a990-2f917f730038.jpg,False,,26.517033,8194b8ef7754ca15f477bc8dc465d7cb
Πόλεμος στην Ουκρανία: Ο Μπάιντεν προειδοποιεί πως ο Πούτιν εξετάζει τη χρήση χημικών ή βιολογικών όπλων,,2022-03-21 23:58:06,full,https://www.newsbeast.gr/world/arthro/8435595/polemos-stin-oukrania-o-bainten-proeidopoiei-pos-o-poutin-exetazei-ti-chrisi-chimikon-i-viologikon-oplon,newsbeast.gr,Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο ρώσος πρόεδρος Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να δώσει εκείνος…,"Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο ρώσος πρόεδρος Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να δώσει εκείνος διαταγή να χρησιμοποιηθούν τέτοια όπλα, δήλωσε ο αμερικανός πρόεδρος Τζο Μπάιντεν χθες Δευτέρα, χωρίς να παρουσιάσει κάποια απόδειξη γι' αυτό.
Ο Βλαντίμιρ Πούτιν «είναι με την πλάτη στον τοίχο και μιλάει τώρα για νέα προσχήματα που απεργάζεται, υποστηρίζοντας ότι εμείς στην Αμερική έχουμε βιολογικά και χημικά όπλα στην Ευρώπη», πράγμα που «απλά δεν είναι αλήθεια», είπε ο Τζο Μπάιντεν κατά τη διάρκεια συζήτησης θεωρητικά αφιερωμένης σε θέματα επιχειρηματικού ενδιαφέροντος.",newsbeast.gr,35555,world,GR,el,[],https://www.newsbeast.gr/image/s1200x630/file/files/1/2022/03/biden-2.jpg,False,@newsbeast,26.88877,34c1d30c7b5e0bf9fb03df84a6594170
Πόλεμος στην Ουκρανία: Ο Μπάιντεν επιμένει πως ο Πούτιν εξετάζει τη χρήση χημικών ή βιολογικών όπλων,Γιάννης Φιλιππάκος,2022-03-22 00:28:57,full,https://www.newsbomb.gr/kosmos/story/1295856/polemos-stin-oykrania-o-mpainten-epimenei-pos-o-poytin-exetazei-ti-xrisi-ximikon-i-viologikon-oplon,newsbomb.gr,Πόλεμος στην Ουκρανία : Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο Ρώσος...,"Ο πρόεδρος των ΗΠΑ, Τζο Μπάιντεν AP Photo Πόλεμος στην Ουκρανία: Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο Ρώσος πρόεδρος Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να δώσει εκείνος διαταγή να χρησιμοποιηθούν τέτοια όπλα, δήλωσε ο Αμερικανός πρόεδρος Τζο Μπάιντεν τη Δευτέρα, χωρίς ωστόσο να παρουσιάσει κάποια απόδειξη γι' αυτό. Ο Βλαντίμιρ Πούτιν «είναι με την πλάτη στον τοίχο και μιλάει τώρα για νέα προσχήματα που απεργάζεται, υποστηρίζοντας ότι εμείς στην Αμερική έχουμε βιολογικά και χημικά όπλα στην Ευρώπη», πράγμα που «απλά δεν είναι αλήθεια», είπε ο Τζο Μπάιντεν κατά τη διάρκεια συζήτησης θεωρητικά αφιερωμένης σε θέματα επιχειρηματικού ενδιαφέροντος.",newsbomb.gr,32083,news,GR,el,['Γιάννης Φιλιππάκος'],https://nb.bbend.net/media/news/2022/03/22/1295856/facebook/facebookbiden-office6.jpg,False,@newsbombgr,27.296816,4a23d78a3821f11608f449f9cd71e593
Πόλεμος στην Ουκρανία: Ο Μπάιντεν προειδοποιεί πως ο Πούτιν σκέφτεται τη χρήση χημικών η βιολογικών όπλων,,2022-03-22 00:30:02,full,https://www.reader.gr/diethni/407237/polemos-stin-oykrania-o-mpainten-proeidopoiei-pos-o-poytin-skeftetai-ti-hrisi,reader.gr,"Ο πρόεδρος των ΗΠΑ, Τζο Μπάιντεν, ανέβασε την ένταση της ρητορικής του έναντι του Βλαντίμιρ Πούτιν τονίζοντας πως ο Ρώσος ομόλογός του εξετάζει τη χρήση χημικών ή βιολογικών όπλων στον πόλεμο","Ανάγνωση: Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο ρώσος πρόεδρος Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να δώσει εκείνος διαταγή να χρησιμοποιηθούν τέτοια όπλα, δήλωσε ο αμερικανός πρόεδρος Τζο Μπάιντεν χθες Δευτέρα, χωρίς να παρουσιάσει κάποια απόδειξη γι' αυτό. Ο Βλαντίμιρ Πούτιν «είναι με την πλάτη στον τοίχο και μιλάει τώρα για νέα προσχήματα που απεργάζεται, υποστηρίζοντας ότι εμείς στην Αμερική έχουμε βιολογικά και χημικά όπλα στην Ευρώπη», πράγμα που «απλά δεν είναι αλήθεια», είπε ο Τζο Μπάιντεν κατά τη διάρκεια συζήτησης θεωρητικά αφιερωμένης σε θέματα επιχειρηματικού ενδιαφέροντος.",,206930,news,GR,el,[],https://www.reader.gr/sites/default/files/styles/reader_watermark/public/2022-03/biden-putin-doriforos.jpg?itok=A0DhVpdH,False,,26.652998,4b33feaa84bf1f70bc11e4a8c82f81e2
Πόλεμος στην Ουκρανία: Ανησυχητικές δηλώσεις του Τζο Μπάιντεν,Δημητρης Καπετανοπουλος,2022-03-22 04:27:50,full,https://www.newsit.gr/kosmos/polemos-stin-oukrania-anisyxitikes-diloseis-tou-tzo-mpainten-o-poutin-eksetazei-na-xrisimopoiisei-ximika-opla/3491838,newsit.gr,"Ακόμα και χημικά όπλα εξετάζει να χρησιμοποιήσει ο Βλαντιμίρ Πούτιν στην Ουκρανία, σύμφωνα με τα όσα δήλωσε ο Αμερικανός πρόεδρος Τζο Μπάιντεν. «Ο","Ακόμα και χημικά όπλα εξετάζει να χρησιμοποιήσει ο Βλαντιμίρ Πούτιν στην Ουκρανία, σύμφωνα με τα όσα δήλωσε ο Αμερικανός πρόεδρος Τζο Μπάιντεν.
«Ο Βλαντιμίρ Πούτιν είναι με την πλάτη στον τοίχο και μιλάει τώρα για νέα προσχήματα που απεργάζεται, υποστηρίζοντας ότι εμείς στην Αμερική έχουμε βιολογικά και χημικά όπλα στην Ευρώπη, πράγμα που απλά δεν είναι αλήθεια», είπε ο Τζο Μπάιντεν κατά τη διάρκεια συζήτησης θεωρητικά αφιερωμένης σε θέματα επιχειρηματικού ενδιαφέροντος.
Οι Ρώσοι «λένε επίσης ότι η Ουκρανία έχει βιολογικά και χημικά όπλα.",newsit.gr,45374,entertainment,GR,el,['Δημητρης Καπετανοπουλος'],https://www.newsit.gr/wp-content/uploads/2022/03/Biden_12_Reuters_01_03_2022.jpg,False,@NewsItFeed,26.562237,408ba6789e24b21a9df68a4968e501dc
Σε τεντωμένο σχοινί οι σχέσεις ΗΠΑ,Newsroom,2022-03-22 04:35:29,full,https://www.ieidiseis.gr/kosmos/137671/nea-pyra-bainten-kata-poytin-eksetazei-ti-xrisi-viologikon-oplon-stin-oukrania,ieidiseis.gr,Εάν ο ρωσικός στρατός χρησιμοποιήσει χημικά ή βιολογικά όπλα στον πόλεμο στην Ουκρανία θα υπάρξουν συνέπειες διαμηνύουν ΗΠΑ και Μπάιντεν. Την ίδια ώρα η Μόσχα καλεί τον Αμερικανό πρέσβη για εξηγήσεις…,"Μία μέρα πριν το ταξίδι του στην Ευρώπη όπου και θα συμμετάσχει στη Σύνοδο Κορυφής, ο Αμερικανός πρόεδρος Τζο Μπάιντεν ερίζει πως ο Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να χρησιμοποιηθούν βιολογικά όπλα στον πόλεμο με την Ουκρανία, με τις σχέσεις των δύο χωρών να βρίσκονται σε τεντωμένο σχοινί. Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο ρώσος πρόεδρος είναι αυτός που εξετάζει το ενδεχόμενο να δώσει εκείνος διαταγή να χρησιμοποιηθούν τέτοια όπλα, δήλωσε ο αμερικανός πρόεδρος Τζο Μπάιντεν χθες Δευτέρα.",ieidiseis.gr,334708,news,GR,el,['Newsroom'],https://www.ieidiseis.gr/media/k2/items/cache/0fb21b6d374b99b805a17f58e2475778_L.jpg?t=20220322_051248,False,@ieidiseisgr,26.558397,989e2f2e7c7bbd310c32d9a4cce88422
Ο Sleepy Joe συνεχίζει την 'επίθεση' στον Πούτιν: 'Έκείνος έχει βιολογικά και χημικά όπλα',Athina,2022-03-22 05:10:13,full,https://www.makeleio.gr/%ce%b5%cf%80%ce%b9%ce%ba%ce%b1%ce%b9%cf%81%ce%bf%cf%84%ce%b7%cf%84%ce%b1/%ce%9f-sleepy-joe-%cf%83%cf%85%ce%bd%ce%b5%cf%87%ce%af%ce%b6%ce%b5%ce%b9-%cf%84%ce%b7%ce%bd-%ce%b5%cf%80%ce%af%ce%b8%ce%b5%cf%83%ce%b7-%cf%83%cf%84%ce%bf%ce%bd-%ce%a0%ce%bf%cf%8d%cf%84%ce%b9%ce%bd,makeleio.gr,"Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο ρώσος πρόεδρος Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να δώσει εκείνος διαταγή να χρησιμοποιηθούν τέτοια όπλα, δήλωσε ο αμερικανός πρόεδρος Τζο Μπάιντεν χθες Δευτέρα, χωρίς να παρουσιάσει κάποια απόδειξη γι' αυτό. Ο Βλαντίμιρ Πούτιν «είναι με […]","Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο ρώσος πρόεδρος Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να δώσει εκείνος διαταγή να χρησιμοποιηθούν τέτοια όπλα, δήλωσε ο αμερικανός πρόεδρος Τζο Μπάιντεν χθες Δευτέρα, χωρίς να παρουσιάσει κάποια απόδειξη γι' αυτό.

Ο Βλαντίμιρ Πούτιν «είναι με την πλάτη στον τοίχο και μιλάει τώρα για νέα προσχήματα που απεργάζεται, υποστηρίζοντας ότι εμείς στην Αμερική έχουμε βιολογικά και χημικά όπλα στην Ευρώπη», πράγμα που «απλά δεν είναι αλήθεια», είπε ο Τζο Μπάιντεν κατά τη διάρκεια συζήτησης θεωρητικά αφιερωμένης σε θέματα επιχειρηματικού ενδιαφέροντος.",makeleio.gr,179703,news,GR,el,['Athina'],https://www.makeleio.gr/wp-content/uploads/2022/02/biden-putin.jpg,False,,26.578524,fa736d9a4231d303cd33b45dc16c8cd1
"Υπάρχει σαφής ένδειξη ότι ο Πούτιν σκέφτεται να χρησιμοποιήσει βιολογικά όπλα στην Ουκρανία, λέει ο Μπάιντεν",noreply@blogger.com (ΣΤΟΧΟΣ),2022-03-22 06:42:22,full,https://www.stoxos.gr/2022/03/blog-post_357.html,stoxos.gr,"ΣΤΟΧΟΣ - Μαρτίου 22, 2022 - 0","ΣΤΟΧΟΣ - Μαρτίου 22, 2022 - 0

 O Αμερικανός πρόεδρος δήλωσε τη Δευτέρα ότι υπάρχει «σαφής ένδειξη» ότι η Μόσχα σκέφτεται να χρησιμοποιήσει χημικά και βιολογικά όπλα στην Ουκρανία και προειδοποίησε πως, αν συμβεί κάτι τέτοιο, θα υπάρξει δριμεία απάντηση από τη Δύση.«Είναι με την πλάτη στον τοίχο» είπε ο Τζο Μπάιντεν για τον Ρώσο πρόεδρο, επισημαίνοντας ότι η Ρωσία κατηγόρησε πρόσφατα τις ΗΠΑ ότι διατηρεί χημικά και βιολογικά όπλα στην Ευρώπη. «Αυτό είναι απλά ψευδές, σας το εγγυώμαι» είπε σε μια εκδήλωση με τη συμμετοχή Αμερικανών επιχειρηματιών εχθές στην Ουάσινγκτον.",stoxos.gr,660728,news,GR,el,['ΣΤΟΧΟΣ'],https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEidRI3qJmzigQ-Hmz7ihPfWBmRwJ-39f-sPs1s6Q673wQOP9N71pjdIOGQUhDCkjj3EexQVAx-e1H0ksWRvfyx_9pso6lRZdf5UHZ-BvjlP_QFMcgg_RBvfaNyjL6vlZ1rCp7zOPjZ8MDrpq5m4XGHsX0Bl7nbVoPcma7qNajdhFPI55P0Zzg/w640-h362/%CE%9A%CE%B1%CF%84%CE%B1%CE%B3%CF%81%CE%B1%CF%86%CE%AE.JPG,False,@USERNAME,27.068022,1c448695eb6f2cb2206873fc26b4aa43
Μπάιντεν: Ο Πούτιν μελετά χρήση χημικών ή βιολογικών όπλων,Newsroom,2022-03-22 06:59:00,timezone unknown,https://www.kathimerini.gr/world/561773569/mpainten-o-poytin-meleta-chrisi-chimikon-i-viologikon-oplon,kathimerini.gr,Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο Ρώσος πρόεδρος Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να δώσει εκείνος…,"Φωτ.: Reuters 
Οι ισχυρισμοί της κυβέρνησης της Ρωσίας ότι η Ουκρανία διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν πως ο Ρώσος πρόεδρος Βλαντίμιρ Πούτιν εξετάζει το ενδεχόμενο να δώσει εκείνος διαταγή να χρησιμοποιηθούν τέτοια όπλα, δήλωσε ο Αμερικανός πρόεδρος Τζο Μπάιντεν τη Δευτέρα.
Ο Βλαντίμιρ Πούτιν «είναι με την πλάτη στον τοίχο και μιλάει τώρα για νέα προσχήματα που απεργάζεται, υποστηρίζοντας ότι εμείς στην Αμερική έχουμε βιολογικά και χημικά όπλα στην Ευρώπη», πράγμα που «απλά δεν είναι αλήθεια», είπε ο Τζο Μπάιντεν κατά τη διάρκεια συζήτησης θεωρητικά αφιερωμένης σε θέματα επιχειρηματικού ενδιαφέροντος.",© kathimerini.gr 2020,12440,news,GR,el,['Newsroom'],https://www.kathimerini.gr/wp-content/uploads/2022/03/Biden_business_meeting_Reuters-960x600.jpg,False,,27.282745,b8231d2c5004eca2406d5839f1473708
Μπάιντεν: Με την πλάτη στον τοίχο ο Πούτιν,Naftemporiki,2022-03-22 07:03:00,full,https://www.naftemporiki.gr/story/1844858/mpainten-me-tin-plati-ston-toixo-o-poutin,naftemporiki.gr,"Ο πρόεδρος των ΗΠΑ Τζο Μπάιντεν πιστεύει ότι ο Βλαντίμιρ Πούτιν είναι με την «πλάτη στον τοίχο» στην Ουκρανία, γεγονός που αυξάνει την πιθανότητα να καταφύγει στη χρήση χημικών ή βιολογικών όπλων.","Ο πρόεδρος των ΗΠΑ Τζο Μπάιντεν πιστεύει ότι ο Βλαντίμιρ Πούτιν είναι με την «πλάτη στον τοίχο» στην Ουκρανία, γεγονός που αυξάνει την πιθανότητα να καταφύγει στη χρήση χημικών ή βιολογικών όπλων. Σε εκδήλωση στρογγυλής τραπέζης στην Ουάσιγκτον τη Δευτέρα, ο Μπάιντεν είπε ότι πιστεύει ότι η Ρωσία ετοιμάζει νέες επιχειρήσεις «ψευδούς σημαίας».

Οι ρωσικές κατηγορίες ότι το Κίεβο διαθέτει βιολογικά και χημικά όπλα είναι ψευδείς και δείχνουν ότι ο πρόεδρος της Ρωσίας σκέφτεται να τα χρησιμοποιήσει ο ίδιος στον πόλεμό του εναντίον της Ουκρανίας, είπε ο Μπάιντεν, χωρίς να αναφέρει στοιχεία.",naftemporiki.gr,21449,news,GR,el,['Naftemporiki'],https://www.naftemporiki.gr/fu/t/1844858/1080/568/0x0000000001ccf593/2/1/mpainten-me-plati-ston-toixo-poutin.jpg,False,@naftemporikigr,27.032745,012e888a2ec3cea8d1e7a4889f8be98a
